path	size_bytes	ext	status	note
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Serbian.txt	704	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Slovak.txt	1402	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Slovene.txt	1445	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Somali.txt	1306	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Spanish.txt	1593	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Swahili.txt	1477	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Swedish.txt	1548	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Tagalog.txt	1484	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Tamil.txt	426	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Telugu.txt	425	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Thai.txt	462	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Turkish.txt	1490	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Ukrainian.txt	690	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Urdu.txt	546	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Vietnamese.txt	1412	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/accuracy-reports/tika/Welsh.txt	1409	.txt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/build.gradle.kts	12734	.kts	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/gradle/wrapper/gradle-wrapper.jar	55616	.jar	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/gradle/wrapper/gradle-wrapper.properties	205	.properties	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/gradle.properties	2939	.properties	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/gradlew	6104		archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/gradlew.bat	2941	.bat	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/green.png	107	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/grey.png	1634	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/lightgreen.png	107	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/logo.png	52149	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/orange.png	107	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/plots/barplot-average.png	413084	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/plots/barplot-sentences.png	411254	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/plots/barplot-single-words.png	399156	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/plots/barplot-word-pairs.png	409984	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/plots/boxplot-average.png	43029	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/plots/boxplot-sentences.png	43092	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/plots/boxplot-single-words.png	43419	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/plots/boxplot-word-pairs.png	43128	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/red.png	107	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/images/yellow.png	107	.png	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/LICENSE	11560		archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/README.md	105573	.md	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/RELEASE_NOTES.md	20382	.md	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/settings.gradle.kts	671	.kts	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/AbstractLanguageDetectionAccuracyReport.kt	17095	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractAfrikaansDetectionAccuracyReport.kt	2407	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractAlbanianDetectionAccuracyReport.kt	2405	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractAmharicDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractArabicDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractArmenianDetectionAccuracyReport.kt	2405	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractAzerbaijaniDetectionAccuracyReport.kt	2411	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractBasqueDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractBelarusianDetectionAccuracyReport.kt	2409	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractBengaliDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractBokmalDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractBosnianDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractBulgarianDetectionAccuracyReport.kt	2407	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractCatalanDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractChineseDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractCroatianDetectionAccuracyReport.kt	2405	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractCzechDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractDanishDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractDutchDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractEnglishDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractEsperantoDetectionAccuracyReport.kt	2407	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractEstonianDetectionAccuracyReport.kt	2405	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractFinnishDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractFrenchDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractGandaDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractGeorgianDetectionAccuracyReport.kt	2405	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractGermanDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractGreekDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractGujaratiDetectionAccuracyReport.kt	2405	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractHebrewDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractHindiDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractHungarianDetectionAccuracyReport.kt	2407	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractIcelandicDetectionAccuracyReport.kt	2407	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractIndonesianDetectionAccuracyReport.kt	2409	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractIrishDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractItalianDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractJapaneseDetectionAccuracyReport.kt	2405	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractKazakhDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractKoreanDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractLatinDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractLatvianDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractLithuanianDetectionAccuracyReport.kt	2409	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractMacedonianDetectionAccuracyReport.kt	2409	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractMalayDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractMaoriDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractMarathiDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractMongolianDetectionAccuracyReport.kt	2407	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractNynorskDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractOromoDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractPersianDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractPolishDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractPortugueseDetectionAccuracyReport.kt	2409	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractPunjabiDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractRomanianDetectionAccuracyReport.kt	2405	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractRussianDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractSerbianDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractShonaDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractSinhalaDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractSlovakDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractSloveneDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractSomaliDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractSothoDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractSpanishDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractSwahiliDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractSwedishDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractTagalogDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractTamilDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractTeluguDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractThaiDetectionAccuracyReport.kt	2397	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractTigrinyaDetectionAccuracyReport.kt	2405	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractTsongaDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractTswanaDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractTurkishDetectionAccuracyReport.kt	2403	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractUkrainianDetectionAccuracyReport.kt	2407	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractUrduDetectionAccuracyReport.kt	2397	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractVietnameseDetectionAccuracyReport.kt	2409	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractWelshDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractXhosaDetectionAccuracyReport.kt	2399	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractYorubaDetectionAccuracyReport.kt	2401	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractZuluDetectionAccuracyReport.kt	2397	.kt	archived_historical	Historical or superseded artifact preserved for auditability.
